Origin,Dest,AVG_Time,AVG_Distance,Count,O_lat,O_long,D_lat,D_long
MCI,EWR,135.62091503268,1092.0,153,39.297,-94.714,40.692,-74.169
MCI,FLL,155.5625,1242.0,64,39.297,-94.714,26.072,-80.153
MCI,HOU,102.913333333333,666.0,150,39.297,-94.714,29.645,-95.279
MCI,IAD,111.311926605505,926.0,109,39.297,-94.714,38.944,-77.456
MCI,IAH,104.828,643.0,250,39.297,-94.714,29.98,-95.34
MCI,IND,59.2043010752688,451.0,93,39.297,-94.714,39.717,-86.294
MCI,LAS,162.039285714286,1139.0,280,39.297,-94.714,36.08,-115.152
MCI,LAX,191.51677852349,1363.0,298,39.297,-94.714,33.942,-118.408
MCI,LGA,135.670833333333,1107.0,240,39.297,-94.714,40.777,-73.872
MCI,MCO,133.946078431373,1072.0,204,39.297,-94.714,28.429,-81.316
MCI,MDW,60.2261580381471,405.0,367,39.297,-94.714,41.786,-87.752
MCI,MIA,159.732142857143,1251.0,56,39.297,-94.714,25.793,-80.291
MCI,MKE,64.5056179775281,436.0,89,39.297,-94.714,42.947,-87.896
MCI,MSP,60.7836257309942,393.0,342,39.297,-94.714,44.88,-93.217
MCI,MSY,92.0,689.0,58,39.297,-94.714,29.993,-90.258
MCI,OAK,208.454545454545,1489.0,55,39.297,-94.714,37.721,-122.221
MCI,ORD,63.7895878524946,403.0,461,39.297,-94.714,41.979,-87.904
MCI,PDX,214.418604651163,1482.0,43,39.297,-94.714,45.589,-122.597
MCI,PHL,129.171875,1038.0,128,39.297,-94.714,39.872,-75.241
MCI,PHX,152.434782608696,1044.0,322,39.297,-94.714,33.434,-112.008
MCI,PIE,126.75,1045.0,16,39.297,-94.714,27.911,-82.687
MCI,RSW,143.890410958904,1155.0,73,39.297,-94.714,26.536,-81.755
MCI,SAN,188.944099378882,1334.0,161,39.297,-94.714,32.733,-117.189
MCI,SAT,102.508771929825,706.0,57,39.297,-94.714,29.534,-98.47
MCI,SEA,216.413461538462,1489.0,104,39.297,-94.714,47.449,-122.309
MCI,SFB,130.411764705882,1058.0,17,39.297,-94.714,0,0
MCI,SFO,221.403361344538,1499.0,119,39.297,-94.714,37.619,-122.375
MCI,SLC,139.958333333333,920.0,144,39.297,-94.714,40.788,-111.978
MCI,STL,38.3969849246231,237.0,199,39.297,-94.714,38.748,-90.36
MCI,TPA,131.267441860465,1048.0,86,39.297,-94.714,27.975,-82.533
MCO,ACY,107.936936936937,852.0,111,28.429,-81.316,39.458,-74.577
MCO,ALB,134.646408839779,1073.0,181,28.429,-81.316,42.748,-73.803
MCO,ATL,64.1758398856326,404.0,1399,28.429,-81.316,33.64,-84.427
MCO,AUS,144.948275862069,994.0,174,28.429,-81.316,30.194,-97.67
MCO,BDL,131.07614213198,1050.0,394,28.429,-81.316,41.939,-72.683
MCO,BHM,73.7796610169491,479.0,118,28.429,-81.316,33.563,-86.753
MCO,BNA,92.5157894736842,616.0,285,28.429,-81.316,36.124,-86.678
MCO,BOS,142.703947368421,1121.0,608,28.429,-81.316,42.364,-71.005
MCO,BUF,128.638059701493,1011.0,268,28.429,-81.316,42.94,-78.732
MCO,BWI,102.670903954802,787.0,708,28.429,-81.316,39.175,-76.668
MCO,CLE,119.19696969697,895.0,198,28.429,-81.316,41.412,-81.85
MCO,CLT,72.3284403669725,468.0,545,28.429,-81.316,35.214,-80.943
MCO,CMH,107.288537549407,802.0,253,28.429,-81.316,39.998,-82.892
MCO,COS,215.107142857143,1520.0,56,28.429,-81.316,38.806,-104.7
MCO,CVG,104.507389162562,757.0,203,28.429,-81.316,39.046,-84.662
MCO,DAL,142.941422594142,973.0,239,28.429,-81.316,32.847,-96.852
MCO,DCA,100.933110367893,759.0,598,28.429,-81.316,38.852,-77.037
MCO,DEN,216.73673870334,1546.0,509,28.429,-81.316,39.858,-104.667
MCO,DFW,146.644549763033,985.0,633,28.429,-81.316,32.896,-97.037
MCO,DSM,160.375,1141.0,24,28.429,-81.316,41.534,-93.663
MCO,DTW,128.507692307692,957.0,585,28.429,-81.316,42.212,-83.353
MCO,EWR,123.806629834254,937.0,1086,28.429,-81.316,40.692,-74.169
MCO,FLL,39.5529715762274,177.0,387,28.429,-81.316,26.072,-80.153
MCO,GRR,136.912280701754,1024.0,114,28.429,-81.316,42.881,-85.523
MCO,HOU,128.0,849.0,238,28.429,-81.316,29.645,-95.279
MCO,HPN,125.018072289157,972.0,166,28.429,-81.316,41.067,-73.707
MCO,IAD,100.506802721088,758.0,294,28.429,-81.316,38.944,-77.456
MCO,IAH,129.357142857143,854.0,462,28.429,-81.316,29.98,-95.34
MCO,IND,118.182098765432,829.0,324,28.429,-81.316,39.717,-86.294
MCO,ISP,122.058608058608,971.0,273,28.429,-81.316,40.795,-73.1
MCO,JFK,121.911646586345,944.0,747,28.429,-81.316,40.64,-73.779
MCO,LAS,278.916666666667,2039.0,180,28.429,-81.316,36.08,-115.152
MCO,LAX,300.149122807018,2218.0,570,28.429,-81.316,33.942,-118.408
MCO,LGA,122.517421602787,950.0,574,28.429,-81.316,40.777,-73.872
MCO,MCI,153.254901960784,1072.0,204,28.429,-81.316,39.297,-94.714
MCO,MDW,138.420365535248,990.0,383,28.429,-81.316,41.786,-87.752
MCO,MEM,103.092783505155,684.0,97,28.429,-81.316,35.042,-89.977
MCO,MIA,40.6458797327394,192.0,449,28.429,-81.316,25.793,-80.291
MCO,MKE,145.246696035242,1066.0,227,28.429,-81.316,42.947,-87.896
MCO,MSN,151.291666666667,1109.0,24,28.429,-81.316,43.14,-89.337
MCO,MSP,181.195187165775,1310.0,374,28.429,-81.316,44.88,-93.217
MCO,MSY,86.1950464396285,551.0,323,28.429,-81.316,29.993,-90.258
MCO,OKC,157.15625,1069.0,32,28.429,-81.316,35.393,-97.601
MCO,OMA,171.473684210526,1211.0,38,28.429,-81.316,41.302,-95.894
MCO,ORD,143.846763540291,1005.0,757,28.429,-81.316,41.979,-87.904
MCO,ORF,86.1607142857143,655.0,56,28.429,-81.316,36.894,-76.201
MCO,PDX,348.214285714286,2534.0,56,28.429,-81.316,45.589,-122.597
MCO,PHL,115.972549019608,861.0,765,28.429,-81.316,39.872,-75.241
MCO,PHX,256.945945945946,1849.0,296,28.429,-81.316,33.434,-112.008
MCO,PIT,109.517350157729,834.0,317,28.429,-81.316,40.491,-80.233
MCO,PVD,132.535087719298,1072.0,342,28.429,-81.316,41.724,-71.428
MCO,RDU,76.4863221884498,534.0,329,28.429,-81.316,35.877,-78.787
MCO,RIC,89.4234234234234,667.0,111,28.429,-81.316,37.505,-77.319
MCO,ROC,130.491228070175,1033.0,57,28.429,-81.316,43.119,-77.672
MCO,SAN,293.901315789474,2149.0,152,28.429,-81.316,32.733,-117.189
MCO,SAT,153.753846153846,1041.0,65,28.429,-81.316,29.534,-98.47
MCO,SEA,355.691780821918,2554.0,146,28.429,-81.316,47.449,-122.309
MCO,SFO,331.849137931034,2446.0,232,28.429,-81.316,37.619,-122.375
MCO,SLC,266.775,1931.0,200,28.429,-81.316,40.788,-111.978
MCO,STL,125.795138888889,882.0,288,28.429,-81.316,38.748,-90.36
MCO,SWF,134.854545454545,989.0,55,28.429,-81.316,41.504,-74.105
MCO,SYR,132.982142857143,1053.0,56,28.429,-81.316,43.111,-76.106
MCO,TTN,117.915789473684,896.0,95,28.429,-81.316,40.277,-74.813
MCO,TYS,78.2916666666667,532.0,24,28.429,-81.316,35.812,-83.993
MDT,ATL,97.9597315436242,620.0,149,40.193,-76.763,33.64,-84.427
MDT,CLT,72.7509881422925,413.0,253,40.193,-76.763,35.214,-80.943
MDT,DTW,70.5408805031446,371.0,159,40.193,-76.763,42.212,-83.353
MDT,HPN,45.0,172.0,1,40.193,-76.763,41.067,-73.707
MDT,IAD,26.4393939393939,94.0,66,40.193,-76.763,38.944,-77.456
MDT,ORD,99.8584474885845,594.0,219,40.193,-76.763,41.979,-87.904
MDT,PIE,133.35,912.0,20,40.193,-76.763,27.911,-82.687
MDT,SFB,122.46875,827.0,32,40.193,-76.763,0,0
MDW,ABQ,162.209677419355,1121.0,62,41.786,-87.752,0,0
MDW,ABQ,162.209677419355,1121.0,62,41.786,-87.752,35.04,-106.609
MDW,ALB,84.9326923076923,717.0,104,41.786,-87.752,42.748,-73.803
MDW,ATL,85.3339768339768,591.0,518,41.786,-87.752,33.64,-84.427
MDW,AUS,137.088495575221,972.0,113,41.786,-87.752,30.194,-97.67
MDW,BDL,92.0851063829787,777.0,94,41.786,-87.752,41.939,-72.683
MDW,BHM,79.5061728395062,570.0,81,41.786,-87.752,33.563,-86.753
MDW,BNA,59.3910034602076,395.0,289,41.786,-87.752,36.124,-86.678
MDW,BOS,103.15923566879,861.0,157,41.786,-87.752,42.364,-71.005
MDW,BUF,61.5137614678899,468.0,109,41.786,-87.752,42.94,-78.732
MDW,BWI,79.3613707165109,611.0,321,41.786,-87.752,39.175,-76.668
MDW,CHS,93.4186046511628,745.0,43,41.786,-87.752,32.899,-80.04
MDW,CLE,46.8154506437768,307.0,233,41.786,-87.752,41.412,-81.85
MDW,CLT,78.4193548387097,584.0,93,41.786,-87.752,35.214,-80.943
MDW,CMH,46.2586206896552,283.0,232,41.786,-87.752,39.998,-82.892
MDW,CVG,42.239837398374,249.0,246,41.786,-87.752,39.046,-84.662
MDW,DAL,115.701117318436,793.0,358,41.786,-87.752,32.847,-96.852
MDW,DCA,78.2475247524752,601.0,303,41.786,-87.752,38.852,-77.037
MDW,DEN,133.653012048193,895.0,415,41.786,-87.752,39.858,-104.667
MDW,DTW,41.3441295546559,228.0,247,41.786,-87.752,42.212,-83.353
MDW,EWR,91.9132231404959,711.0,242,41.786,-87.752,40.692,-74.169
MDW,FLL,152.52972972973,1167.0,185,41.786,-87.752,26.072,-80.153
MDW,GRR,28.375,137.0,152,41.786,-87.752,42.881,-85.523
MDW,HOU,140.30625,937.0,320,41.786,-87.752,29.645,-95.279
MDW,IND,31.2371134020619,162.0,97,41.786,-87.752,39.717,-86.294
MDW,JAX,110.454545454545,849.0,55,41.786,-87.752,30.494,-81.688
MDW,LAS,212.853723404255,1521.0,376,41.786,-87.752,36.08,-115.152
MDW,LAX,243.654411764706,1750.0,272,41.786,-87.752,33.942,-118.408
MDW,LGA,94.38,725.0,300,41.786,-87.752,40.777,-73.872
MDW,MCI,66.9783783783784,405.0,370,41.786,-87.752,39.297,-94.714
MDW,MCO,129.51832460733,990.0,382,41.786,-87.752,28.429,-81.316
MDW,MEM,77.1650485436893,480.0,103,41.786,-87.752,35.042,-89.977
MDW,MSP,64.2952182952183,349.0,481,41.786,-87.752,44.88,-93.217
MDW,MSY,114.068965517241,825.0,145,41.786,-87.752,29.993,-90.258
MDW,OAK,255.877192982456,1844.0,114,41.786,-87.752,37.721,-122.221
MDW,OKC,96.8571428571429,691.0,7,41.786,-87.752,35.393,-97.601
MDW,OMA,68.5042735042735,423.0,234,41.786,-87.752,41.302,-95.894
MDW,ONT,238.574074074074,1706.0,54,41.786,-87.752,34.056,-117.601
MDW,ORF,91.6960784313726,704.0,102,41.786,-87.752,36.894,-76.201
MDW,PDX,249.425531914894,1751.0,94,41.786,-87.752,45.589,-122.597
MDW,PHL,87.1111111111111,668.0,252,41.786,-87.752,39.872,-75.241
MDW,PHX,206.731927710843,1444.0,332,41.786,-87.752,33.434,-112.008
MDW,PIT,55.6574074074074,402.0,216,41.786,-87.752,40.491,-80.233
MDW,PVD,100.009174311927,842.0,109,41.786,-87.752,41.724,-71.428
MDW,RDU,84.4375,632.0,144,41.786,-87.752,35.877,-78.787
MDW,RSW,143.281767955801,1105.0,181,41.786,-87.752,26.536,-81.755
MDW,SAN,238.401234567901,1728.0,162,41.786,-87.752,32.733,-117.189
MDW,SAT,148.930693069307,1036.0,101,41.786,-87.752,29.534,-98.47
MDW,SEA,249.666666666667,1733.0,96,41.786,-87.752,47.449,-122.309
MDW,SFO,259.40404040404,1855.0,99,41.786,-87.752,37.619,-122.375
MDW,SJC,252.071428571429,1838.0,56,41.786,-87.752,37.362,-121.929
MDW,SLC,188.0,1259.0,116,41.786,-87.752,40.788,-111.978
MDW,SMF,250.150943396226,1790.0,53,41.786,-87.752,38.695,-121.591
MDW,SNA,237.285714285714,1731.0,7,41.786,-87.752,33.676,-117.868
MDW,STL,46.0848484848485,251.0,330,41.786,-87.752,38.748,-90.36
MDW,TPA,131.050458715596,997.0,218,41.786,-87.752,27.975,-82.533
MDW,TUS,205.963636363636,1440.0,55,41.786,-87.752,32.116,-110.941
MEM,ATL,50.220618556701,332.0,485,35.042,-89.977,33.64,-84.427
MEM,AUS,92.5,559.0,6,35.042,-89.977,30.194,-97.67
MEM,BWI,96.5102040816327,787.0,49,35.042,-89.977,39.175,-76.668
MEM,CLT,72.1318327974276,511.0,311,35.042,-89.977,35.214,-80.943
MEM,DAL,68.9611650485437,423.0,103,35.042,-89.977,32.847,-96.852
MEM,DCA,96.3888888888889,762.0,90,35.042,-89.977,38.852,-77.037
MEM,DEN,135.543103448276,872.0,116,35.042,-89.977,39.858,-104.667
MEM,DFW,73.2295597484277,431.0,318,35.042,-89.977,32.896,-97.037
MEM,DTW,85.1142857142857,610.0,35,35.042,-89.977,42.212,-83.353
MEM,EWR,124.074324324324,946.0,148,35.042,-89.977,40.692,-74.169
MEM,FLL,114.294117647059,851.0,17,35.042,-89.977,26.072,-80.153
MEM,HOU,83.5051546391753,484.0,97,35.042,-89.977,29.645,-95.279
MEM,IAH,84.6492890995261,468.0,211,35.042,-89.977,29.98,-95.34
MEM,LAS,199.375,1416.0,64,35.042,-89.977,36.08,-115.152
MEM,LAX,222.526315789474,1619.0,57,35.042,-89.977,33.942,-118.408
MEM,LGA,124.639784946237,963.0,186,35.042,-89.977,40.777,-73.872
MEM,MCO,91.8247422680412,684.0,97,35.042,-89.977,28.429,-81.316
MEM,MDW,72.1538461538462,480.0,104,35.042,-89.977,41.786,-87.752
MEM,MIA,113.803571428571,859.0,56,35.042,-89.977,25.793,-80.291
MEM,MSP,102.984251968504,700.0,127,35.042,-89.977,44.88,-93.217
MEM,ORD,82.6016260162602,491.0,246,35.042,-89.977,41.979,-87.904
MEM,PHL,116.886597938144,875.0,97,35.042,-89.977,39.872,-75.241
MEM,PHX,190.028846153846,1264.0,104,35.042,-89.977,33.434,-112.008
MEM,PIE,87.0,653.0,16,35.042,-89.977,27.911,-82.687
MEM,SFB,87.5294117647059,671.0,17,35.042,-89.977,0,0
MEM,TPA,87.3508771929825,655.0,57,35.042,-89.977,27.975,-82.533
MFE,DFW,71.6677115987461,469.0,319,26.176,-98.239,32.896,-97.037
MFE,IAH,52.8964143426295,316.0,251,26.176,-98.239,29.98,-95.34
MFE,LAS,165.666666666667,1210.0,36,26.176,-98.239,36.08,-115.152
MFE,LAX,192.0,1318.0,1,26.176,-98.239,33.942,-118.408
MFE,SFB,132.0,1059.0,5,26.176,-98.239,0,0
MIA,ATL,87.6995926680244,594.0,982,25.793,-80.291,33.64,-84.427
MIA,AUS,161.642857142857,1103.0,168,25.793,-80.291,30.194,-97.67
MIA,BDL,150.277777777778,1194.0,54,25.793,-80.291,41.939,-72.683
MIA,BHM,98.9553571428571,661.0,112,25.793,-80.291,33.563,-86.753
MIA,BNA,116.295857988166,806.0,169,25.793,-80.291,36.124,-86.678
MIA,BOS,161.35368956743,1258.0,393,25.793,-80.291,42.364,-71.005
MIA,BUF,150.242424242424,1185.0,33,25.793,-80.291,42.94,-78.732
MIA,BWI,123.099415204678,946.0,171,25.793,-80.291,39.175,-76.668
MIA,CHS,75.6688741721854,489.0,151,25.793,-80.291,32.899,-80.04
MIA,CLE,146.568306010929,1080.0,183,25.793,-80.291,41.412,-81.85
MIA,CLT,96.5973451327434,650.0,452,25.793,-80.291,35.214,-80.943
MIA,CMH,133.754601226994,990.0,163,25.793,-80.291,39.998,-82.892
MIA,CVG,131.58024691358,948.0,81,25.793,-80.291,39.046,-84.662
MIA,DCA,122.40313111546,919.0,511,25.793,-80.291,38.852,-77.037
MIA,DEN,236.352226720648,1709.0,247,25.793,-80.291,39.858,-104.667
MIA,DFW,160.758802816901,1121.0,568,25.793,-80.291,32.896,-97.037
MIA,DTW,152.396226415094,1145.0,318,25.793,-80.291,42.212,-83.353
MIA,EWR,144.797777777778,1085.0,450,25.793,-80.291,40.692,-74.169
MIA,EYW,31.1228070175439,125.0,228,25.793,-80.291,24.556,-81.759
MIA,GNV,49.9175257731959,294.0,97,25.793,-80.291,29.69,-82.272
MIA,IAD,123.401234567901,921.0,162,25.793,-80.291,38.944,-77.456
MIA,IAH,144.439759036145,964.0,498,25.793,-80.291,29.98,-95.34
MIA,IND,142.352601156069,1020.0,173,25.793,-80.291,39.717,-86.294
MIA,ISP,140.188679245283,1113.0,53,25.793,-80.291,40.795,-73.1
MIA,JAX,54.6194029850746,335.0,268,25.793,-80.291,30.494,-81.688
MIA,JFK,139.117537313433,1089.0,536,25.793,-80.291,40.64,-73.779
MIA,LAS,296.737068965517,2174.0,232,25.793,-80.291,36.08,-115.152
MIA,LAX,314.157894736842,2342.0,456,25.793,-80.291,33.942,-118.408
MIA,LGA,143.232723577236,1096.0,984,25.793,-80.291,40.777,-73.872
MIA,MCI,173.666666666667,1251.0,57,25.793,-80.291,39.297,-94.714
MIA,MCO,36.9532293986637,192.0,449,25.793,-80.291,28.429,-81.316
MIA,MEM,128.142857142857,859.0,56,25.793,-80.291,35.042,-89.977
MIA,MKE,167.272727272727,1258.0,55,25.793,-80.291,42.947,-87.896
MIA,MSP,207.551181102362,1501.0,254,25.793,-80.291,44.88,-93.217
MIA,MSY,103.031111111111,675.0,225,25.793,-80.291,29.993,-90.258
MIA,OMA,191.368421052632,1393.0,57,25.793,-80.291,41.302,-95.894
MIA,ORD,165.407806191117,1197.0,743,25.793,-80.291,41.979,-87.904
MIA,ORF,114.314285714286,802.0,105,25.793,-80.291,36.894,-76.201
MIA,PHL,135.161691542289,1013.0,402,25.793,-80.291,39.872,-75.241
MIA,PHX,273.701754385965,1972.0,171,25.793,-80.291,33.434,-112.008
MIA,PIT,134.584795321637,1013.0,171,25.793,-80.291,40.491,-80.233
MIA,PNS,87.7682926829268,530.0,164,25.793,-80.291,30.473,-87.187
MIA,PVD,152.8,1209.0,55,25.793,-80.291,41.724,-71.428
MIA,RDU,99.5773809523809,700.0,168,25.793,-80.291,35.877,-78.787
MIA,RIC,109.946428571429,825.0,56,25.793,-80.291,37.505,-77.319
MIA,RSW,29.5,104.0,10,25.793,-80.291,26.536,-81.755
MIA,SAN,304.61320754717,2267.0,106,25.793,-80.291,32.733,-117.189
MIA,SAT,169.642857142857,1143.0,56,25.793,-80.291,29.534,-98.47
MIA,SEA,359.984126984127,2724.0,63,25.793,-80.291,47.449,-122.309
MIA,SFO,347.397887323944,2585.0,284,25.793,-80.291,37.619,-122.375
MIA,SLC,293.4,2088.0,55,25.793,-80.291,40.788,-111.978
MIA,STL,149.80701754386,1068.0,171,25.793,-80.291,38.748,-90.36
MIA,TLH,63.9458128078818,402.0,203,25.793,-80.291,30.396,-84.35
MIA,TPA,39.9849397590361,204.0,332,25.793,-80.291,27.975,-82.533
MIA,TTN,130.304347826087,1047.0,23,25.793,-80.291,40.277,-74.813
MIA,TUL,166.0,1168.0,8,25.793,-80.291,36.198,-95.888
MKE,ATL,95.9263392857143,669.0,448,42.947,-87.896,33.64,-84.427
MKE,BNA,69.6991150442478,475.0,113,42.947,-87.896,36.124,-86.678
MKE,BOS,103.347457627119,860.0,118,42.947,-87.896,42.364,-71.005
MKE,BWI,84.152380952381,641.0,105,42.947,-87.896,39.175,-76.668
MKE,CLE,49.3282051282051,328.0,195,42.947,-87.896,41.412,-81.85
MKE,CLT,96.5173745173745,651.0,259,42.947,-87.896,35.214,-80.943
MKE,CVG,54.3,318.0,40,42.947,-87.896,39.046,-84.662
MKE,DAL,126.0,850.0,57,42.947,-87.896,32.847,-96.852
MKE,DCA,83.3269230769231,634.0,104,42.947,-87.896,38.852,-77.037
MKE,DEN,136.123167155425,896.0,341,42.947,-87.896,39.858,-104.667
MKE,DFW,130.744791666667,853.0,192,42.947,-87.896,32.896,-97.037
MKE,DTW,43.0777027027027,237.0,296,42.947,-87.896,42.212,-83.353
MKE,EWR,103.510948905109,725.0,137,42.947,-87.896,40.692,-74.169
MKE,FLL,164.647727272727,1243.0,88,42.947,-87.896,26.072,-80.153
MKE,IAH,149.51,984.0,100,42.947,-87.896,29.98,-95.34
MKE,LAS,213.579439252336,1524.0,214,42.947,-87.896,36.08,-115.152
MKE,LAX,246.326530612245,1756.0,49,42.947,-87.896,33.942,-118.408
MKE,LGA,98.3079470198676,738.0,302,42.947,-87.896,40.777,-73.872
MKE,MCI,70.8555555555556,436.0,90,42.947,-87.896,39.297,-94.714
MKE,MCO,139.73127753304,1066.0,227,42.947,-87.896,28.429,-81.316
MKE,MIA,166.944444444444,1258.0,54,42.947,-87.896,25.793,-80.291
MKE,MSP,53.625,297.0,280,42.947,-87.896,44.88,-93.217
MKE,ORD,26.5411764705882,67.0,340,42.947,-87.896,41.979,-87.904
MKE,PHL,95.2916666666667,690.0,24,42.947,-87.896,39.872,-75.241
MKE,PHX,208.384,1460.0,250,42.947,-87.896,33.434,-112.008
MKE,PIE,139.235294117647,1077.0,17,42.947,-87.896,27.911,-82.687
MKE,RSW,153.22619047619,1183.0,168,42.947,-87.896,26.536,-81.755
MKE,SEA,256.719298245614,1694.0,114,42.947,-87.896,47.449,-122.309
MKE,SFB,138.1875,1045.0,16,42.947,-87.896,0,0
MKE,SLC,184.228571428571,1247.0,35,42.947,-87.896,40.788,-111.978
MKE,STL,55.7307692307692,317.0,104,42.947,-87.896,38.748,-90.36
MKE,TPA,142.370629370629,1075.0,143,42.947,-87.896,27.975,-82.533
MLB,ATL,69.6270491803279,442.0,244,28.103,-80.645,33.64,-84.427
MLB,CLT,82.4375,490.0,128,28.103,-80.645,35.214,-80.943
MLU,ATL,65.1083743842365,448.0,203,32.511,-92.037,33.64,-84.427
MLU,DFW,55.7438016528926,293.0,121,32.511,-92.037,32.896,-97.037
MLU,IAH,52.6699029126214,262.0,103,32.511,-92.037,29.98,-95.34
MOB,ATL,49.1578947368421,302.0,342,30.691,-88.243,33.64,-84.427
MOB,CLT,75.0052356020942,526.0,191,30.691,-88.243,35.214,-80.943
MOB,DFW,87.4081632653061,539.0,147,30.691,-88.243,32.896,-97.037
MOB,IAH,77.1792828685259,427.0,251,30.691,-88.243,29.98,-95.34
MOB,ORD,125.851851851852,778.0,54,30.691,-88.243,41.979,-87.904
MOT,DEN,89.2857142857143,604.0,98,48.259,-101.28,39.858,-104.667
MOT,LAS,146.421052631579,1098.0,19,48.259,-101.28,36.08,-115.152
MOT,MSP,63.6536585365854,449.0,205,48.259,-101.28,44.88,-93.217
MQT,DTW,56.4090909090909,349.0,44,46.534,-87.562,42.212,-83.353
MQT,MSP,58.86,300.0,50,46.534,-87.562,44.88,-93.217
MQT,ORD,56.04,303.0,50,46.534,-87.562,41.979,-87.904
MSN,ATL,102.046052631579,707.0,152,43.14,-89.337,33.64,-84.427
MSN,CLT,100.927272727273,708.0,110,43.14,-89.337,35.214,-80.943
MSN,DCA,90.4772727272727,707.0,44,43.14,-89.337,38.852,-77.037
MSN,DEN,125.4375,826.0,128,43.14,-89.337,39.858,-104.667
MSN,DFW,124.898648648649,821.0,148,43.14,-89.337,32.896,-97.037
MSN,DTW,50.6545454545455,311.0,110,43.14,-89.337,42.212,-83.353
MSN,EWR,107.633333333333,799.0,60,43.14,-89.337,40.692,-74.169
MSN,LAS,199.173913043478,1454.0,23,43.14,-89.337,36.08,-115.152
MSN,LGA,106.030303030303,812.0,66,43.14,-89.337,40.777,-73.872
MSN,MCO,147.416666666667,1109.0,24,43.14,-89.337,28.429,-81.316
MSN,MSP,45.9779735682819,228.0,227,43.14,-89.337,44.88,-93.217
MSN,ORD,30.6885714285714,108.0,350,43.14,-89.337,41.979,-87.904
MSN,SLC,172.020833333333,1174.0,48,43.14,-89.337,40.788,-111.978
MSP,ABQ,136.0,981.0,1,44.88,-93.217,0,0
MSP,ABQ,136.0,981.0,1,44.88,-93.217,35.04,-106.609
MSP,ALB,128.0,980.0,1,44.88,-93.217,42.748,-73.803
MSP,ANC,335.375,2519.0,40,44.88,-93.217,61.174,-149.996
MSP,ATL,118.740689655172,907.0,725,44.88,-93.217,33.64,-84.427
MSP,AUS,142.063063063063,1042.0,111,44.88,-93.217,30.194,-97.67
MSP,BDL,123.326388888889,1050.0,144,44.88,-93.217,41.939,-72.683
MSP,BNA,94.5670498084291,695.0,261,44.88,-93.217,36.124,-86.678
MSP,BOI,168.494252873563,1142.0,87,44.88,-93.217,43.564,-116.223
MSP,BOS,131.534482758621,1124.0,290,44.88,-93.217,42.364,-71.005
MSP,BUF,96.0,735.0,1,44.88,-93.217,42.94,-78.732
MSP,BWI,115.053398058252,936.0,206,44.88,-93.217,39.175,-76.668
MSP,CLE,80.314606741573,622.0,178,44.88,-93.217,41.412,-81.85
MSP,CLT,119.920512820513,930.0,390,44.88,-93.217,35.214,-80.943
MSP,CMH,82.1543209876543,626.0,162,44.88,-93.217,39.998,-82.892
MSP,CVG,79.2822580645161,596.0,248,44.88,-93.217,39.046,-84.662
MSP,DAY,78.4230769230769,574.0,104,44.88,-93.217,39.902,-84.219
MSP,DCA,116.1608040201,931.0,398,44.88,-93.217,38.852,-77.037
MSP,DEN,102.115196078431,680.0,816,44.88,-93.217,39.858,-104.667
MSP,DFW,123.866220735786,852.0,598,44.88,-93.217,32.896,-97.037
MSP,DLH,29.4278606965174,144.0,201,44.88,-93.217,46.842,-92.194
MSP,DSM,41.8115942028985,232.0,207,44.88,-93.217,41.534,-93.663
MSP,DTW,71.1573033707865,528.0,445,44.88,-93.217,42.212,-83.353
MSP,EWR,128.321016166282,1008.0,433,44.88,-93.217,40.692,-74.169
MSP,FLL,184.030864197531,1487.0,162,44.88,-93.217,26.072,-80.153
MSP,GEG,166.420560747664,1175.0,107,44.88,-93.217,47.62,-117.534
MSP,GFK,52.1259842519685,284.0,254,44.88,-93.217,47.949,-97.176
MSP,GRB,42.4350649350649,252.0,154,44.88,-93.217,44.485,-88.129
MSP,GRR,57.4842105263158,408.0,190,44.88,-93.217,42.881,-85.523
